Month;Tils. (land);Afganistan;Albania;Algeria;Amerikanska havið (fyrrv.);Amerikanska Samoa;Andorra;Angola;Anguilla;Antigua og Barbuda;Argentina;Armenia;Aruba;Aserbadjan;Avstralia;Avstralskt Osiania (fyrrv.);Bahamaoyggjar;Bangladesj;Barbados;Barein;Belgia;Belgia og Luksemborg (fyrrv.);Belis;Benin;Bermuda;Bolivia;Bonaire, Sint Eustatius og Saba;Bosnia-Hersegovina;Botsvana;Bouvetoyggj;Brasil;Bretland;Brunei;Bulgaria;Burkina Faso;Burundi;Butan;Caymanoyggjar;Ceuta;Ceuta og Melilla (fyrrv.);Chagosoyggjar;Cooksoyggjar;Curaçao;Danmark;Djibuti;Dominika;Dominikalýðveldið;Egyptaland;Ekvador;Ekvatorguinea;El Salvador;Eritrea;Estland;Esvatini;Etiopia;Eysturríki;Eysturtimor;Eysturtýskland (fyrrv.);Falklandsoyggjar;Fiji;Filipsoyggjar;Finnland;Fílabeinsstrondin;Frakland;Franska Gujana (fyrrv.);Franska Polynesia;Fronsku suðurøkini;Gabon;Gambia;Gana;Georgia;Gibraltar;Grenada;Grikkaland;Grønland;Guadeloupe (fyrrv.);Guam;Guatemala;Guinea;Guinea-Bissau;Gujana;Haiti;Heardoyggj og McDonaldsoyggjar;Honduras;Hong Kong;Hvítarussland;Ikki nærri útgreinað lond og øki;India;Indonesia;Irak;Iran;Italia;Írland;Ísland;Ísrael;Jamaika;Japan;Jemen;Jordan;Jólaoyggin;Jugoslavia (fyrrv.);Juguslavia uttan Slovenia, Kroatia og Bosnia Hersegovina;Kabo Verdi;Kambodja;Kamerun;Kanada;Kanariuoyggjar (fyrrv.);Kasakstan;Katar;Kekkia;Kekkoslovakia (fyrrv.);Kenja;Kili;Kina;Kirgisia;Kiribati;Kjad;Kokosoyggjar;Kolumbia;Komoroyggjar;Kongo;Kongo, Dem. Lýðveldið;Kosovo;Kosta Rika;Kroatia;Kuba;Kuvait;Kýpros;Laos;Lesoto;Lettland;Libanon;Liberia;Libya;Liktinstein;Litava;Luksemborg;Macao;Madagaskar;Malaisia;Malavi;Maldivoyggjar;Mali;Malta;Marokko;Marshalloyggjar;Martinique (fyrrv.);Mayotte (fyrrv.);Meksiko;Melilla;Miðafrikalýðveldið;Mikronesiasamveldið;Moldova;Mongolia;Montenegro;Montserrat;Mosambik;Móritania;Móritius;Myanmar;Namibia;Nauru;Nepal;Niðurlendskar Antilloyggjar (fyrrv.);Niðurlond;Niger;Nigeria;Nikaragua;Niue;Norðaru Marianaoyggjar;Norðurkorea;Norðurmakedónia;Noreg;Norfolksoyggj;Nýkaledónia;Nýsæland;Nýsælendska Osiania (fyrrv.);Oman;Pakistan;Palau;Palestina;Panama;Papua Nýguinea;Paraguai;Peru;Pitcairnoyggjar;Polarøkini (fyrrv.);Portugal;Pólland;Réunion (fyrrv.);Ruanda;Rumenia;Russland;Sambandsríki Amerika (USA);Sambia;Sameindu Emirríkini;Samoa;San Marino;Sao Tomi og Prinsipi;Saudiarabia;Sálomonsoyggjar;Senegal;Serbia;Serbia og Montenegro (fyrrv.);Seyskelloyggjar;Sierra Leona;Simbabvi;Singapor;Sint Maarten (Niðurlond);Slovakia;Slovenia;Smærri Osianiaoyggjar (USA);Somalia;Sovjetsamveldið (fyrrv.);Spania;Sri Lanka;St. Barthélemy;St. Helena, Ascension og Tristan da Cunha;St. Kitts og Nevis;St. Lusia;St. Pierre og Miquelon;St. Vinsent og Grenadinoyggjar;Sudan;Suðurafrika;Suðurgeorgia og Suðursandwichoyggjar;Suðurkorea;Suðursudan;Surinam;Sveis;Sveis og Liktinstein (fyrrv.);Svøríki;Sýria;Tadsjikistan;Tailand;Taivan;Tansania;Togo;Tokelau;Tonga;Trinidad og Tobago;Tunesia;Turkaland;Turkmenistan;Turks- og Caicosoyggjar;Tuvalu;Týskland;Uganda;Ukraina;Ungarn;Uruguai;Usbekistan;Vanuatu;Vatikanbýur;Venesuela;Vestursahara;Virginoyggjar (Bretland);Virginoyggjar (Bretland) og Montserrat (fyrrv.);Virginoyggjar (USA);Vjetnam;Wallis- og Futunaoyggjar
2000M03;356605389.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2123495.4;0;0;0;0;0;0;0;0;0;0;104821815.4;0;0;0;0;0;0;0;0;0;0;0;84698935.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;874098.0;0;24282369.2;0;0;0;0;0;0;0;0;0;152938.0;545092.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7631534.0;894704.8;4281159.3;0;0;11385581.6;0;0;0;0;0;0;0;0;4841911.4;0;0;0;0;0;0;1774992.0;1159773.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1199377.5;0;0;0;0;0;0;0;10280712.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71321.0;0;0;0;0;139326.0;30004809.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38756510.4;0;0;0;0;0;0;0;0;0;0;0;0;0;495366.5;0;6790552.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19399014.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M04;260898532.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2244253.2;0;0;0;0;0;0;0;0;0;0;83233946.5;0;0;0;0;0;0;0;0;0;0;0;54314295.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17886326.0;0;0;0;0;0;0;0;0;0;568025.4;237705.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5394686.3;1709860.4;7722334.3;0;0;1167566.7;0;0;0;0;0;0;0;0;3016592.2;0;0;0;0;0;0;0;282453.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5571790.2;0;0;0;0;0;0;0;7789359.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613662.0;23778927.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22426983.8;0;0;0;0;0;0;0;0;0;0;0;0;0;601793.9;0;3844515.1;0;0;0;0;0;0;0;0;0;0;82924.4;0;0;0;18410530.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M05;245647576.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;915150.7;0;0;0;0;0;0;0;0;0;0;49456072.3;0;0;0;0;0;0;0;0;0;0;0;70055643.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17467033.9;0;0;0;0;0;0;0;0;0;696667.9;3469684.0;0;0;0;0;0;0;0;0;0;1423622.8;0;0;0;0;0;0;5961658.8;0;2604771.5;0;0;3416309.0;0;0;0;0;0;0;0;0;5253167.0;0;0;0;0;0;0;69003.0;1596610.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328191.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;881312.0;0;0;0;0;0;0;0;9618647.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29071.0;0;0;0;750.0;25232358.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21483830.9;0;0;0;0;0;0;0;0;0;0;0;0;0;119820.0;0;6552232.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19015967.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M06;296166637.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5814740.1;0;0;0;0;0;0;0;0;0;0;44782067.3;0;0;0;0;0;0;0;0;0;0;0;95095596.4;0;0;0;0;0;0;0;0;0;0;0;35904.0;0;0;0;0;83200.0;0;0;19167024.9;0;0;0;0;0;0;0;0;0;0;1723472.0;0;0;0;0;0;0;0;0;0;897999.7;0;0;0;0;0;0;15350212.4;0;2458234.8;0;0;16875871.6;0;0;0;0;0;0;0;0;2105638.1;0;0;0;0;0;0;0;3662950.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710891.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1382095.5;0;0;0;0;0;0;0;14912029.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298770.0;1826832.4;0;0;0;2129884.6;15790156.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17793314.0;0;0;0;0;0;0;0;0;0;0;0;0;0;261011.0;0;6786837.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26221904.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M07;248401676.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1239211.7;0;0;0;0;0;0;0;0;0;0;38927193.1;0;0;0;0;0;0;0;0;0;0;0;70946890.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.8;0;19318921.5;0;0;0;0;0;0;0;0;0;1699189.0;5777356.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12556922.1;0;4936440.4;0;0;8307381.0;0;0;0;0;0;0;0;0;8180441.6;0;0;0;0;0;0;0;1154984.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;436803.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9000000.0;0;0;0;5888780.7;0;0;0;0;0;0;0;5668229.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130572.0;144141.0;0;0;0;0;18920334.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10711737.2;0;0;0;0;0;0;0;0;0;0;0;0;0;318483.0;0;3335343.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20802248.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M08;262863770.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899779.3;0;0;0;0;0;0;0;0;0;0;74703575.5;0;0;0;0;0;0;0;0;0;0;0;59044847.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23433673.4;0;0;0;0;0;0;0;0;0;419553.2;46548.0;0;0;0;0;0;0;0;0;0;0;190045.2;0;0;0;0;0;8243665.7;0;49798.0;0;0;1904047.2;0;0;0;0;0;0;0;0;7278517.5;0;0;0;0;0;0;0;898220.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1336848.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202992.8;0;0;0;0;0;4303635.0;0;0;0;0;0;5703088.0;0;0;0;0;0;0;0;4969514.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9524.0;977575.0;0;0;0;1906234.5;18037590.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18509703.0;0;0;0;0;0;0;0;0;0;0;617468.6;0;0;275307.5;0;5237039.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22664978.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M09;339915122.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3178207.1;0;0;0;0;0;0;0;0;0;0;45454067.9;0;0;0;0;0;0;0;0;0;0;0;92636534.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33782025.4;0;0;0;0;0;0;0;0;0;1059148.2;5027641.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12676486.2;335808.0;848313.0;0;0;12632280.9;0;0;0;0;0;0;0;0;7205850.8;0;0;0;0;0;0;0;1943339.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;927499.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1843013.3;0;0;0;0;0;0;0;29354465.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1907765.2;0;0;0;661751.4;27871465.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23768616.4;0;0;0;0;0;0;0;0;0;0;0;0;0;382769.9;0;1701007.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34717064.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M10;366202789.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3217857.5;0;0;0;0;0;0;0;0;0;0;40759962.1;0;0;0;0;0;0;0;0;0;0;0;71842553.5;0;0;0;0;0;0;0;0;0;0;0;50224.0;0;0;0;0;0;0;0;30684139.7;0;0;0;0;0;0;0;0;0;0;1956507.0;0;0;0;0;0;0;0;0;0;709966.1;886121.2;0;0;0;0;0;10580503.7;3107083.2;32404470.2;0;0;13206569.1;0;0;0;0;0;0;0;0;22423237.6;0;0;0;0;0;0;0;6646924.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1956768.6;0;0;0;0;0;0;0;30858460.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1551185.6;0;0;471457.8;0;31278327.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26635037.2;0;0;0;0;0;0;0;0;0;0;0;0;0;374857.0;0;5419643.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29180932.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M11;369880785.1;0;0;0;0;0;0;0;0;0;0;0;0;0;2723250.0;0;0;0;0;0;3994831.0;0;0;0;0;0;0;0;0;0;0;96233500.9;0;0;0;0;0;0;0;0;0;0;0;69258802.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26177082.2;0;0;0;0;0;0;0;0;0;753669.5;429044.0;0;0;0;0;0;0;0;0;0;0;1860652.1;0;0;0;0;0;12660396.4;0;1921724.4;0;0;2155819.2;0;0;0;0;0;0;0;0;12338368.6;0;0;0;0;0;0;0;559838.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;857416.9;58885.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;543417.1;0;0;0;0;0;0;0;3350859.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5101595.0;0;0;0;582283.0;44054161.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42889471.5;0;0;0;0;0;0;0;0;0;0;0;0;0;279401.8;0;7619075.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33477239.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2000M12;375642628.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3970699.3;0;0;0;0;0;0;0;0;0;0;73954675.9;0;0;0;0;0;0;0;0;0;0;0;114707790.0;0;0;0;0;0;0;0;0;0;0;0;32299.0;0;0;0;0;0;0;0;39201855.4;0;0;0;0;0;0;0;0;0;1194835.2;5895192.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8009176.0;0;737213.0;123624.8;0;3819751.1;0;0;0;0;0;0;0;0;12144534.7;0;0;0;0;0;0;0;1747302.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184765.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;658332.1;0;0;0;0;0;0;0;16403613.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101746.7;0;0;0;0;16239222.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47903333.5;0;0;0;0;0;0;0;0;0;0;0;0;0;754041.5;0;2581512.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25277111.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M01;282024263.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1550609.2;0;0;0;0;0;0;0;0;0;0;51398625.0;0;0;0;0;0;0;0;0;0;0;0;57067908.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25746240.8;0;0;0;0;0;0;0;0;0;1130765.4;391509.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7841879.3;0;581903.6;0;0;11203014.3;0;0;0;0;0;0;0;0;3733915.0;0;0;0;0;0;0;482.0;590166.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1158432.7;18270.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5179158.8;0;0;0;0;0;0;0;33960613.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36871.0;0;0;0;0;0;12127449.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38185150.8;0;0;0;0;0;0;0;0;0;0;0;0;0;616717.9;0;2074538.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27430042.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M02;356590733.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;975730.1;0;0;0;0;0;0;0;0;0;0;53622682.6;0;0;0;0;0;0;0;0;0;0;0;104679329.3;0;0;0;0;0;0;0;0;0;0;0;754771.1;0;0;0;0;0;36921.0;0;32699865.5;0;0;0;0;0;0;0;0;0;1821329.1;127613.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9369149.7;63880.0;1183100.0;0;0;13681977.1;0;0;0;0;0;0;0;0;9501974.9;0;0;0;0;0;0;0;1421822.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1168612.5;0;1309346.5;0;0;0;0;0;21756418.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501770.0;13978021.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55560400.2;0;0;0;0;0;0;0;0;0;0;0;0;0;1576649.1;0;2185594.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28613774.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M03;465170071.6;0;0;0;0;0;0;0;0;0;0;0;0;0;1068.0;0;0;0;0;0;3935172.5;0;0;0;0;0;0;0;0;0;0;83798000.0;0;0;0;0;0;0;0;0;0;0;0;110279921.8;0;0;0;0;0;0;0;0;0;0;0;719019.1;0;0;0;0;0;569.0;0;48848016.7;0;0;0;0;0;0;0;0;0;496786.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13233068.8;0;2859641.2;0;0;13772745.7;0;0;0;0;0;0;0;0;8032789.8;0;0;0;0;0;0;1160000.0;6395342.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433713.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5254292.0;0;0;0;0;0;0;0;37792745.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15905.0;0;0;0;0;762215.4;12789223.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75798348.0;0;0;0;0;0;0;0;0;0;0;279206.3;0;0;1821466.9;0;5473485.5;0;0;679900.5;0;0;0;0;0;0;0;0;0;0;0;30537428.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M04;420434804.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1190632.8;0;0;0;0;0;0;0;0;0;0;113107105.2;0;0;0;0;0;0;0;0;0;0;0;94938435.2;0;0;0;0;0;0;0;0;294461.0;0;0;0;0;0;0;0;0;0;0;32034085.8;0;0;0;0;0;0;0;0;0;614708.8;40125929.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9537990.1;0;8175785.3;0;0;9898899.0;0;0;0;0;0;0;0;0;12162694.7;0;0;0;0;0;0;0;1908309.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;659448.3;54308.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9500000.0;0;0;0;2892814.1;0;0;0;0;0;0;0;6057092.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;924464.8;0;0;0;0;7360339.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42194789.6;0;0;0;0;0;0;0;0;0;0;0;0;0;763992.8;0;2981635.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23056883.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M05;254968373.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411714.6;0;0;0;0;0;0;0;0;0;0;51693101.6;0;0;0;0;0;0;0;0;0;0;0;70691268.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26466661.2;0;0;0;0;0;0;0;0;0;780244.4;54470.0;0;0;0;0;0;0;0;0;0;462478.4;0;0;0;0;0;0;7236365.7;472971.3;14614023.3;0;0;5759975.0;0;0;0;0;0;0;0;0;11723404.5;0;0;0;0;0;0;0;297537.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819502.1;16814.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;490320.1;0;0;0;0;0;0;0;6373788.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13713704.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25983782.0;0;0;0;0;0;0;0;0;0;0;274241.8;0;0;1159641.3;0;783917.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14688445.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M06;374071807.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3021839.8;0;0;0;0;0;0;0;0;0;0;51634859.1;0;0;0;0;0;0;0;0;0;0;0;80786490.4;0;0;0;0;0;0;0;0;0;0;0;574529.4;0;0;0;0;0;0;0;44725689.8;0;0;0;0;0;0;0;0;0;1310825.4;8322695.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14656417.0;0;9448659.3;0;0;8580043.9;0;0;0;0;0;0;0;0;6764319.7;0;0;0;0;0;0;0;2660531.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465241.5;57669.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1942096.5;0;0;0;0;0;0;0;44622322.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10769030.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41508978.3;0;0;0;0;0;0;0;0;0;0;0;0;0;724798.5;0;11114842.7;0;0;0;577060.0;0;0;0;0;0;0;0;0;0;0;29802866.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M07;358969452.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3282052.2;0;0;0;0;0;0;0;0;0;0;94010537.0;0;0;0;0;0;0;0;0;0;0;0;87290844.6;0;0;0;0;0;0;0;0;0;0;0;348400.2;0;0;0;0;0;0;0;35316707.5;0;0;0;0;0;0;0;0;0;839468.0;832604.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8274917.4;0;8136891.3;0;0;12359492.4;0;0;0;0;0;0;0;0;9770045.3;0;0;0;0;0;0;0;5468710.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7974.0;0;0;0;0;695429.9;60487.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1915561.1;0;0;0;0;0;0;0;15314012.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607972.5;7073761.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38813956.6;0;0;0;0;0;0;0;0;0;0;0;0;0;310799.2;0;5852373.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22386454.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M08;309453074.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2177003.7;0;0;0;0;0;0;0;0;0;0;51498155.7;0;0;0;0;0;0;0;0;0;0;0;110580296.5;0;0;0;0;0;0;0;0;453600.0;0;0;1075179.3;0;0;0;0;0;0;0;38592386.6;0;0;0;0;0;0;0;0;0;2063032.7;200308.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3988967.7;0;2168254.1;0;0;1955671.6;0;0;0;0;0;0;0;0;3962827.8;0;0;0;0;0;0;0;8683588.0;0;0;0;0;0;0;0;0;0;0;0;0;0;58812.0;0;0;0;0;0;0;0;383410.9;27046.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1822959.2;0;0;0;0;0;0;0;15562827.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1080031.0;0;0;0;0;0;7084838.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24731989.6;0;0;0;0;0;0;0;0;0;0;1951207.6;0;0;779234.9;0;4792968.5;0;0;0;375109.7;0;0;0;0;0;0;0;0;0;0;23403366.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0
2001M09;397145932.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3651804.8;0;0;0;0;0;0;0;0;0;0;63313038.5;0;0;0;0;0;0;0;0;0;0;0;98621352.4;0;0;0;0;0;0;0;0;0;0;0;533493.1;0;0;0;0;0;213939.3;0;47291044.9;0;0;0;0;0;0;0;0;0;2387596.0;4603133.0;0;0;0;0;0;0;0;0;0;1613310.9;0;0;0;0;0;0;14294315.3;371720.0;2592960.4;0;0;8183561.4;0;0;0;0;0;0;0;0;6069252.0;0;0;0;0;0;0;0;6439368.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1098075.4;62729.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4269268.3;0;0;502865.1;0;0;0;0;48498974.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448785.0;0;0;0;0;0;4969049.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39978691.1;0;0;0;0;0;0;0;0;0;0;1633490.3;0;0;738916.6;0;1597870.6;0;0;0;445721.8;0;0;0;0;0;0;0;0;0;0;32461208.1;0;260396.9;0;0;0;0;0;0;0;0;0;0;0;0.0
