Month;Frakland;Belgia og Luksemborg (fyrrv.);Niðurlond;Týskland;Italia;Bretland;Írland;Danmark;Grikkaland;Portugal;Spania;Bretland (Norðurírland);Bretland (Norðurírland undantikið);Belgia;Luksemborg;Ceuta;Kanariuoyggjar (fyrrv.);Ceuta & Melilla (fyrrv.);Melilla;Ísland;Noreg;Svøríki;Finnland;Sveis & Liktinstein (fyrrv.);Liktinstein;Eysturríki;Sveis;Andorra;Gibraltar;Vatikanbýur;Malta;San Marino;Jugoslavia (fyrrv.);Turkaland;Estland;Lettland;Litava;Sovjetsamveldið (fyrrv.);Eysturtýskland (fyrrv.);Pólland;Kekkia;Kekkoslovakia (fyrrv.);Slovakia;Ungarn;Rumenia;Bulgaria;Albania;Ukraina;Hvítarussland;Moldova;Russland;Georgia;Armenia;Aserbadjan;Kasakstan;Turkmenistan;Usbekistan;Tadsjikistan;Kirgisia;Juguslavia uttan Slovenia, Kroatia og Bosnia Hersegovina;Slovenia;Kroatia;Bosnia-Hersegovina;Serbia og Montenegro (fyrrv.);Kosovo;Norðurmakedónia;Montenegro;Serbia;Marokko;Ceuta og Melilla (fyrrv.);Algeria;Tunesia;Libya;Egyptaland;Sudan;Suðursudan;Móritania;Vestursahara;Mali;Burkina Faso;Niger;Kjad;Kabo Verdi;Senegal;Gambia;Guinea-Bissau;Guinea;Sierra Leone;Liberia;Fílabeinsstrondin;Gana;Togo;Benin;Nigeria;Kamerun;Miðafrikalýðveldið;Ekvatorguinea;Sao Tomi & Prinsipi;Gabon;Kongo;Kongo, Dem. Lýðveldið;Ruanda;Burundi;St. Helena, Ascension og Tristan da Cunha;Angola;Etiopia;Eritrea;Djibuti;Somalia;Kenja;Uganda;Tansania;Seyskelloyggjar;Chagosoyggjar;Mosambik;Madagaskar;Réunion (fyrrv.);Móritius;Komoroyggjar;Mayotte (fyrrv.);Sambia;Simbabvi;Malavi;Suðurafrika;Namibia;Botsvana;Svasiland;Lesoto;Sambandsríki Amerika (USA);Kanada;Grønland;St Pierre og Miquelon;Meksiko;Bermuda;Guatemala;Belis;Honduras;El Salvador;Nikaragua;Kosta Rika;Panama;Anguilla;Kuba;St. Kitts & Nevis;Haiti;Bahamaoyggjar;Turks- og Caicosoyggjar;Dominikalýðveldið;Virginoyggjar (USA);Guadeloupe (fyrrv.);Antigua & Barbuda;Dominika;Virginoyggjar (Bretland) og Montserrat (fyrrv.);Martinique (fyrrv.);Cayman oyggjar;Jamaika;St. Lusia;Saint Barthélemy;St. Vinsent & Grenadinoyggjar;Virginoyggjar (Bretland);Barbados;Montserrat;Trinidad & Tobago;Grenada;Aruba;Curaçao;Bonaire, St. Eustatius og Saba;Niðurlendsku Antilloyggjar (fyrrv.);Sint Maarten (Niðurlond);Kolumbia;Venesuela;Gujana;Surinam;Franska Gujana (fyrrv.);Ekvador;Peru;Brasil;Kili;Bolivia;Paraguai;Uruguai;Argentina;Falklandsoyggjar;Kýpros;Libanon;Sýria;Irak;Iran;Ísrael;Palestina;Eysturtimor;Jordan;Saudiarabia;Kuvait;Barein;Katar;Sameindu Emirríkini;Oman;Jemen;Afganistan;Pakistan;India;Bangladesj;Maldivoyggjar;Sri Lanka;Nepal;Butan;Myanmar;Tailand;Laos;Vjetnam;Kambodja;Indonesia;Malaisia;Brunei;Singapor;Filipsoyggjar;Mongolia;Kina;Norðurkorea;Suðurkorea;Japan;Taivan;Hong Kong;Macao;Avstralia;Papua Nýguinea;Avstralskt Osiania (fyrrv.);Nauru;Nýsæland;Sálomonsoyggjar;Tuvalu;Nýkaledonia;Amerikanska havið (fyrrv.);Wallis- og Futunaoyggjar;Kiribati;Pitcairnoyggj;Nýsælendska Osiania (fyrrv.);Fiji;Vanuatu;Tonga;Samoa;Norðurmarianoyggjar;Franska Polynesia;Mikronesiasamveldið;Marshalloyggjar;Palau;Amerikanskt Samoa;Guam;Smærri Osianiaoyggjar (USA);Kokosoyggjar;Jólaoyggin;Heardoyggj og McDonaldsoyggjar;Norfolksoyggj;Cooksoyggjar;Niue;Tokelau;Polarøkini (fyrrv.);Bouvetoyggj;Suðurgeorgia og Suðursandwichoyggjar;Fronsku suðurøkini
1999M02;23296581.4;0;5130415.0;14806475.2;6241814.8;56380478.6;1769711.5;59134433.2;172315.0;732314.5;31218397.0;0;0;352846.5;0;0;0;0;0;6684176.8;10927705.7;2221453.9;0;0;0;0;264847.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1283077.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19996763.6;5577944.3;360821.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327952.4;0;0;0;0;0;0;0;0;0;646788.4;0;0;14474748.7;0;0;0;16900.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M03;28883810.4;0;829929.5;19273453.0;7571499.9;58209432.8;154800.0;79590935.5;164474.5;0;23998003.8;0;0;900315.7;0;0;0;0;0;2683727.6;6069705.5;2453190.6;1008504.0;0;0;0;460902.0;0;0;0;0;0;0;0;561.0;0;225043.5;0;0;0;0;0;0;0;0;0;0;0;0;0;7153.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000538.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166080.0;0;0;0;0;0;0;0;0;0;0;15428806.1;3347671.1;1762202.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87857.4;0;0;0;0;0;0;0;0;0;0;0;0;9162168.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M04;22966833.7;0;3308373.1;20055534.2;6624455.8;87596379.1;185376.0;80787324.5;0;848798.6;15646040.0;0;0;2302388.2;0;0;0;0;0;3222711.9;1784567.4;1201384.8;1008504.0;0;0;816568.8;268683.0;0;0;0;0;0;0;0;1297700.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17842.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101050.0;0;0;0;0;0;0;0;0;0;0;18345620.6;3960513.9;16579338.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;462240.0;0;0;0;0;0;0;0;0;0;0;0;0;5614759.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M05;20043495.2;0;2801697.4;19946495.2;7617914.3;36539463.0;0;73108669.0;786131.6;778908.0;12384077.5;0;0;836442.8;0;0;0;0;0;2309510.9;4512034.9;2595089.5;504252.0;0;0;0;264612.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3194.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861832.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18600.0;0;0;0;0;0;0;0;0;0;0;24397646.0;2936118.8;5106900.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13703004.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M06;23556098.0;0;1530564.9;21606489.7;10954034.0;73430413.4;330227.0;62778122.8;303540.0;1404398.0;8984208.3;0;0;2046990.9;0;0;0;0;0;3126947.9;12444619.7;3387528.7;0;0;0;0;225379.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127068.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1171702.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16835629.8;6973331.5;76417.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10965194.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M07;19711303.4;0;2346707.7;16127744.2;11740821.8;46992705.1;157750.0;58964462.8;339055.2;0;9632199.7;0;0;1301083.7;0;0;0;0;0;9346178.6;5818293.2;2114363.7;652443.1;0;0;0;258219.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34410.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1071160.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10530221.6;6108871.4;62631.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6039870.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M08;23257908.0;0;3037273.5;16004976.5;6632635.1;47085153.0;339847.0;55957583.3;1373207.2;0;10611397.5;0;0;1662577.7;0;0;0;0;0;2477793.4;1622105.5;4261126.5;452088.0;0;0;0;382766.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96000.0;0;0;0;0;0;0;0;0;0;0;12229565.0;5858577.9;884530.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;616934.7;0;0;0;0;0;0;0;0;0;4300090.3;0;0;2304922.7;507490.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M09;30144644.1;0;5604206.0;14361449.0;10915815.6;47307032.2;0;81254974.9;1079949.5;0;23896398.1;0;0;1478017.5;0;0;0;0;0;2389879.8;9167586.3;2533897.2;452088.0;0;0;0;323477.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27025828.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000.0;0;0;0;0;0;0;0;0;0;0;17064103.4;9330294.4;561558.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1720237.4;0;0;5719687.8;620016.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M10;41611586.6;0;5810228.0;30448937.6;12036156.9;76140774.5;2701530.6;80318459.0;709822.0;0;24562430.5;0;0;4396481.6;0;0;0;0;0;5549461.0;12523172.5;4351701.3;892584.0;0;0;0;311282.0;0;0;0;0;0;0;0;48000000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18595898.5;3732164.9;270861.0;0;588411.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5978853.2;496099.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M11;32465944.9;0;7110781.8;24352751.6;7204660.3;78240076.6;24742.0;87166435.1;0;307358.8;28348545.8;0;0;4346177.2;0;0;0;0;0;672170.0;1488059.9;2213488.7;440496.0;0;0;0;308082.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;742666.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40468377.9;2098197.1;106058.0;0;1143753.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;477060.0;0;0;0;0;0;0;0;0;0;560929.1;0;0;2696344.0;0;626095.5;0;25949.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999M12;29062673.1;0;2353766.8;22068931.1;5284515.4;62424758.2;40549.0;110440158.7;871852.1;0;25671351.8;0;0;2710215.6;55254.5;0;0;0;0;705197.0;692664.1;2737259.9;440496.0;0;0;0;297431.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23209492.5;2199630.3;697247.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6623645.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17348.1;0;0;0;0;560938.0;0;0;1826997.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M01;22821088.0;0;4506789.7;16620674.3;3966550.2;73063066.5;843017.8;70120245.6;928904.1;39300.0;22279602.4;0;0;1697452.9;0;0;0;0;0;956623.3;17637351.3;617908.5;439939.0;0;0;0;257462.4;0;0;0;0;0;0;0;0;16000000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10807012.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19347740.0;1240656.9;148185467.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1080180.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623056.9;0;0;6076531.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M02;26379082.4;0;5672110.3;19470203.5;4501535.4;45939645.3;940739.9;65171933.8;384714.0;0;34097195.2;0;0;2651785.2;0;0;0;0;0;6295353.3;5579294.5;4612367.6;439939.0;0;0;0;233748.0;0;0;0;0;0;0;0;2872594.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3363.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28558019.8;5444156.7;1640087.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2182639.3;0;0;3623099.5;0;0;0;27137.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M03;24282369.2;0;1199377.5;19399014.2;7631534.1;104821815.4;894704.9;84698935.7;152938.0;71321.0;38756510.4;0;0;2123495.4;0;0;0;0;0;4281159.4;10280712.0;6790552.1;874098.0;0;0;0;495366.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139326.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30004809.7;4841911.4;545092.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1774992.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1159773.3;0;0;11385581.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M04;17886326.0;0;5571790.2;18410530.6;5394686.4;83233946.5;1709860.5;54314295.8;568025.4;0;22426983.8;0;0;2244253.2;0;0;0;0;0;7722334.3;7789359.4;3844515.1;0;0;0;0;601793.9;0;0;0;0;0;0;82924.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613662.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23778927.4;3016592.2;237705.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282453.8;0;0;1167566.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M05;17467033.9;0;881312.0;19015967.1;5961658.8;49456072.3;0;70055643.8;696667.9;0;21483830.9;0;0;915150.7;0;0;0;0;0;2604771.5;9618647.9;6552232.8;0;0;0;0;119820.0;0;0;0;0;0;0;0;0;0;328191.6;0;0;29071.0;0;0;0;0;0;0;0;0;0;0;750.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25232358.0;5253167.0;3469684.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69003.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1596610.1;0;0;3416309.0;0;1423622.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M06;19167025.0;0;1382095.5;26221904.8;15350212.4;44782067.3;0;95095596.4;0;298770.0;17793314.0;0;0;5814740.1;0;0;0;0;0;2458234.8;14912029.2;6786837.0;0;0;0;35904.0;261011.0;0;0;0;0;0;0;0;0;710891.1;0;0;0;1826832.4;0;0;0;0;0;0;0;0;0;0;2129884.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15790156.3;2105638.1;1723472.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83200.0;0;3662950.1;0;0;16875871.6;0;897999.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M07;19318921.5;0;5888780.7;20802248.0;12556922.1;38927193.1;0;70946890.5;1699189.0;130572.0;10711737.2;0;0;1239211.7;0;0;0;0;0;4936440.4;5668229.0;3335343.1;72.8;0;0;0;318483.0;0;0;0;0;0;0;0;0;0;436803.8;0;0;144141.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9000000.0;0;0;0;18920334.7;8180441.6;5777356.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1154984.7;0;0;8307381.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000M08;23433673.4;0;5703088.0;22664978.2;8243665.7;74703575.5;0;59044847.5;419553.2;9524.0;18509703.0;0;0;1899779.3;0;0;0;0;0;49798.0;4969514.4;5237039.8;0;0;0;0;275307.6;0;0;0;0;0;0;0;0;0;1336848.5;0;0;977575.0;0;0;0;0;0;0;0;0;190045.2;202992.8;1906234.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4303635.0;0;0;0;0;0;0;0;0;0;0;18037590.5;7278517.5;46548.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;898220.1;0;617468.6;1904047.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
